,0
134,12067.27734375
135,4003.63671875
136,11153.71484375
137,6919.9248046875
138,5042.57470703125
139,4703.564453125
140,7642.79150390625
141,4292.19970703125
142,6028.0849609375
143,3070.44873046875
144,4409.88720703125
145,3925.109130859375
146,9499.271484375
147,5238.5322265625
148,7049.8837890625
149,2247.6220703125
150,3037.030029296875
151,3173.76220703125
152,7987.3291015625
153,2789.96240234375
154,8725.357421875
155,11132.8984375
156,3625.54345703125
157,4591.3271484375
158,7280.79833984375
159,6428.8642578125
160,14827.228515625
161,3403.86767578125
162,9519.2265625
163,11397.3671875
164,8914.4140625
165,3154.830078125
166,12744.349609375
167,4060.05322265625
168,5065.8955078125
169,3366.62890625
170,3290.456298828125
171,6495.03955078125
172,10379.224609375
173,4576.1591796875
174,6473.994140625
175,10289.189453125
176,2638.689697265625
177,7803.75830078125
178,3325.958740234375
179,4497.03125
180,6758.38134765625
181,4270.9091796875
182,6506.9541015625
183,9106.2578125
184,4949.5849609375
185,5783.890625
186,3961.21533203125
187,3229.307373046875
188,4619.8447265625
189,6467.353515625
190,3395.849853515625
191,4251.1044921875
192,3335.859375
193,3963.802978515625
194,5892.02734375
195,3954.13916015625
196,5506.1689453125
197,4891.6611328125
198,5974.1689453125
199,8688.63671875
200,4960.11474609375
201,6506.130859375
202,5130.30078125
203,5749.38916015625
204,5404.0771484375
205,4058.43896484375
206,8792.94140625
207,1084.73095703125
208,12041.126953125
209,4158.953125
210,3785.6357421875
211,6190.974609375
212,13299.892578125
213,4457.58349609375
214,3235.633056640625
215,3131.5126953125
216,7607.7021484375
217,10968.4482421875
218,3656.01953125
219,4316.8955078125
220,3770.7685546875
221,7044.818359375
222,3372.5078125
223,4709.95947265625
224,3699.513671875
225,8711.1142578125
226,5153.26318359375
227,9648.08984375
228,4532.4853515625
229,8106.8154296875
230,5422.1708984375
231,3857.015625
232,3835.910888671875
233,4484.72998046875
234,3778.867919921875
235,5227.1630859375
236,11812.193359375
237,3555.7880859375
238,10095.10546875
239,5659.1533203125
240,3870.336669921875
241,8097.759765625
242,5375.88623046875
243,3557.66015625
244,5581.22265625
245,4612.298828125
246,5700.6923828125
247,5715.4619140625
248,4812.90673828125
249,3981.175537109375
250,8132.1005859375
251,4159.369140625
252,4428.3955078125
253,6993.48876953125
254,10103.9091796875
255,12832.3671875
256,9373.537109375
257,6126.6357421875
258,8287.744140625
259,3353.98193359375
260,5947.07421875
261,3846.9482421875
262,3623.29345703125
263,6355.2890625
264,3098.9248046875
265,4185.28857421875
266,3519.739990234375
267,4360.3349609375
268,2376.61083984375
269,8867.580078125
270,5137.6962890625
271,2489.25439453125
272,3513.431884765625
273,3697.81689453125
274,10465.716796875
275,13857.6533203125
276,5188.23876953125
277,3982.0400390625
278,5500.87109375
279,3736.563232421875
280,1387.495849609375
281,7429.52734375
282,10015.884765625
283,5469.4921875
284,4631.60546875
285,5534.8916015625
286,3764.66748046875
287,3584.92822265625
288,9643.87109375
289,3482.01123046875
290,3363.897216796875
291,3658.691162109375
292,5124.916015625
293,4653.85888671875
294,9366.404296875
295,4984.876953125
296,3532.8447265625
297,5199.1650390625
298,5303.8837890625
299,4003.3798828125
300,7497.7783203125
301,8185.1025390625
302,8036.4443359375
303,3979.765625
304,10028.9140625
305,3594.472900390625
306,10922.181640625
307,9973.71484375
308,4592.0419921875
309,4757.8544921875
310,3423.263671875
311,10326.306640625
312,6384.939453125
313,4113.97412109375
314,5070.916015625
315,8254.333984375
316,8080.67529296875
317,1542.6483154296875
318,3643.859619140625
319,3820.138427734375
320,4137.62548828125
321,6514.0732421875
322,3256.63037109375
323,10573.6923828125
324,5138.091796875
325,11133.4033203125
326,6807.58740234375
327,9650.6015625
328,8869.54296875
329,6183.9189453125
330,7797.337890625
331,10403.0625
332,3937.98193359375
333,4550.72802734375
334,3923.402587890625
335,3984.6689453125
336,4474.3017578125
337,4287.0205078125
338,5083.97265625
339,6184.0595703125
340,9000.419921875
341,3480.153076171875
342,4027.78466796875
343,7054.63134765625
344,7915.5458984375
345,3830.35498046875
346,4505.568359375
347,4348.248046875
348,5444.80712890625
349,4527.265625
350,4100.701171875
351,9357.7451171875
352,6677.7197265625
353,14385.505859375
354,10597.173828125
355,4406.3525390625
356,9957.630859375
357,5128.1376953125
358,8909.453125
359,10579.5390625
360,3798.30322265625
361,3230.3056640625
362,11356.240234375
363,8403.328125
364,8991.986328125
365,5244.6318359375
366,3575.65576171875
367,3635.01513671875
368,4448.9921875
369,8095.8369140625
370,7979.2431640625
371,3617.7939453125
372,3701.8642578125
373,9400.02734375
374,8558.1533203125
375,10535.384765625
376,4974.3857421875
377,8058.5380859375
378,5087.767578125
379,5252.626953125
380,5506.306640625
381,2553.22998046875
382,3187.865234375
383,4252.7705078125
384,5123.5205078125
385,3683.126708984375
386,6997.60986328125
387,3315.1689453125
388,5410.1513671875
389,8039.5986328125
390,6069.2998046875
391,3336.3759765625
392,4335.1259765625
393,10626.900390625
394,7081.5869140625
395,3796.29150390625
396,11064.40234375
397,7953.5634765625
398,5185.7421875
399,4113.91943359375
400,4858.8837890625
401,3779.825439453125
402,7337.521484375
403,6531.9296875
404,5643.87890625
405,3600.07763671875
406,4182.22705078125
407,4064.18115234375
408,3993.593505859375
409,3896.210205078125
410,9974.7197265625
411,6291.1630859375
412,7168.85205078125
413,4308.37646484375
414,3488.362548828125
415,3635.19873046875
416,10082.3203125
417,3643.15771484375
418,3852.282470703125
419,8053.21337890625
420,4193.708984375
421,5274.328125
422,8396.2197265625
423,10340.826171875
424,2952.39794921875
425,2831.3525390625
426,11234.3017578125
427,10186.0029296875
428,6733.201171875
429,6698.31201171875
430,4237.373046875
431,6486.220703125
432,4658.2734375
433,9722.615234375
434,3583.147705078125
435,3234.943115234375
436,3600.498046875
437,3687.27490234375
438,4527.890625
439,4985.92578125
440,5455.11328125
441,9367.2236328125
442,3246.3447265625
443,9599.7783203125
444,6970.845703125
445,9770.359375
446,4529.1396484375
447,4728.52734375
448,4348.46728515625
449,8245.3515625
450,4233.7509765625
451,4032.608642578125
452,6411.08544921875
453,4628.2802734375
454,8807.2216796875
455,4889.3564453125
456,3781.927734375
457,4481.85107421875
458,8006.1318359375
459,4271.50390625
460,5368.263671875
461,8118.3798828125
462,7910.80419921875
463,4745.376953125
464,4500.29541015625
465,8638.396484375
466,12278.6494140625
467,4842.1455078125
468,4652.93359375
469,4113.04345703125
470,8220.83984375
471,6947.251953125
472,4493.2041015625
473,4098.974609375
474,4477.275390625
475,8576.6103515625
476,3519.73828125
477,4221.0859375
478,9106.8779296875
479,7790.28125
480,6048.5673828125
481,3300.27587890625
482,4467.60595703125
483,7611.1328125
484,3087.053466796875
485,10554.4033203125
486,9893.8310546875
487,4763.13623046875
488,4083.77734375
489,7788.16796875
490,4477.46826171875
491,8545.564453125
492,5433.1103515625
493,7063.56982421875
494,5833.1455078125
495,5582.99462890625
496,3836.9775390625
497,4641.453125
498,13010.7890625
499,7155.3779296875
500,7444.67724609375
501,4913.4638671875
502,7575.19921875
503,3912.26806640625
504,8928.06640625
505,3579.87744140625
506,4637.92431640625
507,12296.873046875
508,7468.68115234375
509,9295.583984375
510,8479.048828125
511,7582.5869140625
512,6466.45068359375
513,6048.328125
514,4323.51708984375
515,8033.1904296875
516,3254.572509765625
517,9766.7060546875
518,3870.328125
519,4533.4482421875
520,11018.314453125
521,5100.859375
522,7430.84423828125
523,4138.88671875
524,8136.48681640625
525,4700.00830078125
526,3312.72900390625
527,3601.93115234375
528,6082.69970703125
529,4951.7822265625
530,4043.092041015625
531,7822.2001953125
532,4821.2470703125
533,7989.7958984375
534,8709.2685546875
535,8562.056640625
536,10986.185546875
537,6312.63818359375
538,8340.802734375
539,5476.1962890625
540,4007.337646484375
541,6945.568359375
542,8249.947265625
543,3052.52880859375
544,6064.0361328125
545,10150.96484375
546,4608.080078125
547,9904.80078125
548,3989.46728515625
549,7497.69921875
550,11170.0546875
551,10080.837890625
552,3899.890625
553,4126.40185546875
554,4255.94482421875
555,7714.99658203125
556,4424.4912109375
557,1321.333740234375
558,4406.53125
559,11436.0546875
560,6136.9892578125
561,11329.7978515625
562,5346.80859375
563,8625.1513671875
564,4371.83251953125
565,5218.419921875
566,5263.4296875
567,4830.3935546875
568,8739.9521484375
569,4729.439453125
570,10373.783203125
571,4400.17041015625
572,8966.0009765625
573,2617.38330078125
574,3116.2734375
575,10900.7890625
576,13391.54296875
577,5523.578125
578,11086.25
579,5298.84619140625
580,4240.21630859375
581,3491.982177734375
582,5227.060546875
583,5825.24072265625
584,3646.926513671875
585,7132.173828125
586,3376.350341796875
587,3854.1337890625
588,4126.609375
589,8815.22265625
590,8560.810546875
591,3586.24462890625
592,5504.6044921875
593,9431.7587890625
594,3401.5087890625
595,3345.1455078125
596,1826.927734375
597,7121.33349609375
598,4556.1923828125
599,8259.71875
600,4173.75537109375
601,3722.28271484375
602,5007.724609375
603,3218.70166015625
604,5965.865234375
605,8173.0830078125
606,7645.1337890625
607,6067.33203125
608,4155.22265625
609,6354.3837890625
610,6635.984375
611,7967.24853515625
612,4804.45654296875
613,5570.4267578125
614,3815.5849609375
615,4401.2099609375
616,2920.1435546875
617,13609.7412109375
618,6564.8720703125
619,7893.5068359375
620,3847.7666015625
621,10747.796875
622,3281.48876953125
623,10073.255859375
624,10095.193359375
625,7470.3544921875
626,6897.728515625
627,3614.452880859375
628,6719.818359375
629,4217.984375
630,4436.369140625
631,3304.46630859375
632,5012.8857421875
633,9545.99609375
634,9357.078125
635,4500.7275390625
636,5139.18359375
637,3297.568359375
638,6753.623046875
639,11900.080078125
640,6615.20849609375
641,7919.025390625
642,9703.4609375
643,4550.1591796875
644,4532.7265625
645,7013.4228515625
646,3859.6279296875
647,8050.53515625
648,6757.0380859375
649,3543.15771484375
650,3946.043701171875
651,5037.7080078125
652,7956.7861328125
653,7693.69775390625
654,10543.873046875
655,9895.775390625
656,4637.7109375
657,3841.043212890625
658,3933.47412109375
659,7248.31591796875
660,5088.56640625
661,3516.2001953125
662,9580.65234375
663,3147.569091796875
664,4749.859375
665,3516.0205078125
666,5463.896484375
667,7129.95458984375
668,3891.7529296875
669,3778.76416015625
670,4430.2529296875
671,6109.04296875
672,5540.7021484375
673,3410.851318359375
674,6582.732421875
675,4277.5107421875
676,4920.5966796875
677,3820.118896484375
678,11787.6015625
679,3742.2392578125
680,4769.78955078125
681,11844.61328125
682,3829.60009765625
683,4139.46875
684,3421.580078125
685,4129.07080078125
686,3833.744140625
687,4003.599609375
688,4517.4931640625
689,1264.746826171875
690,9298.77734375
691,6767.3115234375
692,9522.75390625
693,4969.240234375
694,8384.060546875
695,4346.26611328125
696,6439.70703125
697,3432.06298828125
698,4995.39111328125
699,8015.77880859375
700,3922.5966796875
701,6727.2880859375
702,5734.18212890625
703,3124.558837890625
704,3579.35009765625
705,3519.919189453125
706,5773.216796875
707,5063.8505859375
708,5281.646484375
709,9305.1171875
710,4331.01416015625
711,9830.365234375
712,4053.46826171875
713,4049.823974609375
714,10951.78515625
715,3199.03173828125
716,3277.77880859375
717,3657.458984375
718,11024.083984375
719,7113.177734375
720,5833.4677734375
721,3970.1220703125
722,5065.576171875
723,4382.9462890625
724,7119.435546875
725,4377.2216796875
726,6250.5419921875
727,3941.5849609375
728,4023.15771484375
729,2819.5771484375
730,3324.099853515625
731,3438.423095703125
732,4128.8046875
733,3628.27001953125
734,3353.277099609375
735,4146.85302734375
736,5140.6357421875
737,5013.0537109375
738,8079.958984375
739,4184.4521484375
740,4517.818359375
741,3685.8935546875
742,4437.46875
743,11368.64453125
744,8201.8330078125
745,5017.41064453125
746,9389.255859375
747,10508.9375
748,7356.24072265625
749,3806.5361328125
750,3205.98291015625
751,6120.341796875
752,4221.1103515625
753,5154.9765625
754,3750.397705078125
755,6820.658203125
756,7837.37744140625
757,3491.01025390625
758,8960.689453125
759,8637.2236328125
760,5038.61328125
761,5976.40625
762,4334.8369140625
763,7036.509765625
764,3013.1875
765,5675.064453125
766,3484.36279296875
767,5778.033203125
768,5913.388671875
769,3754.90625
770,3859.769775390625
771,10697.076171875
772,11691.5380859375
773,3754.97119140625
774,4587.4853515625
775,9140.140625
776,5658.2314453125
777,5787.60302734375
778,7876.966796875
779,3312.666015625
780,4189.34326171875
781,8874.90234375
782,3933.13671875
783,9139.828125
784,5084.0810546875
785,4329.005859375
786,6008.75537109375
787,5590.080078125
788,5074.6142578125
789,8003.99658203125
790,7060.87255859375
791,4713.00048828125
792,2743.559326171875
793,5826.89990234375
794,7282.1689453125
795,2236.591796875
796,4857.6865234375
797,4234.380859375
798,3254.42822265625
799,3548.2373046875
800,12903.7119140625
801,4692.634765625
802,5299.3583984375
803,4784.43359375
804,7086.13818359375
805,8317.265625
806,8466.21484375
807,8889.9482421875
808,5922.3154296875
809,4168.1572265625
810,4422.45166015625
811,2471.15380859375
812,4260.140625
813,5940.064453125
814,8292.525390625
815,12093.8994140625
816,5809.9697265625
817,4689.16455078125
818,3928.74853515625
819,4505.2138671875
820,7070.3134765625
821,3355.5
822,1408.59521484375
823,8930.3271484375
824,3700.673828125
825,3341.296875
826,5836.66796875
827,6778.68017578125
828,4314.50390625
829,7054.31298828125
830,7764.95068359375
831,4200.2744140625
832,7208.63720703125
833,9325.498046875
834,4860.28564453125
835,4106.794921875
836,5831.0927734375
837,8464.3525390625
838,7117.9140625
839,8934.4443359375
840,8927.828125
841,9965.5712890625
842,4449.123046875
843,9264.6025390625
844,6054.0322265625
845,6576.2216796875
846,4113.474609375
847,11236.388671875
848,9458.69921875
849,5636.6240234375
850,4075.728759765625
851,5610.51953125
852,4955.3828125
853,6132.7265625
854,4160.689453125
855,4125.1787109375
856,9066.3828125
857,4097.4853515625
858,7863.35546875
859,4617.43359375
860,11363.4140625
861,4449.67724609375
862,13626.701171875
863,3555.58837890625
864,8711.701171875
865,3685.12060546875
866,3721.47314453125
867,7947.8623046875
868,4158.3935546875
869,8049.04052734375
870,10033.453125
871,8709.671875
872,10873.669921875
873,11078.5
874,3352.123779296875
875,4399.83447265625
876,6284.37890625
877,3335.297607421875
878,3359.82421875
879,7102.52490234375
880,6460.21875
881,5643.32666015625
882,6481.78271484375
883,6321.984375
884,4547.36083984375
885,5111.5478515625
886,3937.37841796875
887,8807.2119140625
888,6050.7353515625
889,4574.072265625
890,7911.48828125
891,3888.2138671875
892,4616.826171875
893,4844.7763671875
894,12784.90625
895,10713.5859375
896,4466.060546875
897,3698.444091796875
898,7159.5322265625
899,5107.8798828125
900,7068.48291015625
901,4843.71142578125
902,7516.5419921875
903,3536.559814453125
904,2564.38427734375
905,4057.806640625
906,4529.37109375
907,3940.89013671875
908,5574.2158203125
909,4470.796875
910,7267.8427734375
911,3785.591552734375
912,6390.74609375
913,7310.12548828125
914,4880.65283203125
915,3725.072265625
916,5657.353515625
917,8136.42578125
918,5906.7119140625
919,3626.857421875
920,4384.68359375
921,9125.224609375
922,4560.4453125
923,3603.07421875
924,7075.37353515625
925,3076.8212890625
926,5290.9716796875
927,4432.64013671875
928,5771.66064453125
929,4100.90185546875
930,5431.7783203125
931,4595.15185546875
932,8890.607421875
933,4352.673828125
934,8345.23046875
935,5692.8203125
936,3852.775634765625
937,9846.2412109375
938,3951.169921875
939,8488.41796875
940,4316.11572265625
941,2834.7861328125
942,12195.685546875
943,3215.38232421875
944,4828.47265625
945,5832.00537109375
946,4823.6201171875
947,4226.00634765625
948,3244.97705078125
949,5956.8837890625
950,3436.991455078125
951,5720.62109375
952,11624.546875
953,3592.520263671875
954,5346.49072265625
955,5111.69140625
956,8854.951171875
957,4785.1767578125
958,3632.878662109375
959,6466.4072265625
960,4596.82861328125
961,4995.07470703125
962,9788.14453125
963,4028.568603515625
964,5898.54150390625
965,4192.99609375
966,7162.9140625
967,3902.84814453125
968,3653.023681640625
969,4420.52978515625
970,3588.396728515625
971,4913.8671875
972,4276.3935546875
973,8388.7412109375
974,3547.546875
975,6070.673828125
976,5287.85546875
977,10328.228515625
978,9751.771484375
979,4332.3828125
980,8959.08203125
981,7440.17626953125
982,3850.8369140625
983,3587.73291015625
984,5994.50341796875
985,4660.4794921875
986,2547.318359375
987,3250.67431640625
988,4103.224609375
989,3865.21630859375
990,7289.1025390625
991,9163.12109375
992,3220.0849609375
993,4354.3056640625
994,3548.74365234375
995,6042.3330078125
996,5801.28076171875
997,9902.9501953125
998,5070.61328125
999,5642.2041015625
1000,4763.6640625
1001,2933.748779296875
1002,6219.2744140625
1003,4125.90478515625
1004,3962.760986328125
1005,4419.81396484375
1006,10739.69921875
1007,5276.8134765625
1008,3639.115478515625
1009,7582.21923828125
1010,4475.54150390625
1011,3948.4892578125
1012,3204.0654296875
1013,6707.1865234375
1014,5314.4716796875
1015,6906.9462890625
1016,3372.640380859375
1017,10347.78515625
1018,2019.585693359375
1019,3871.904541015625
1020,8883.9921875
1021,9644.65625
1022,5835.52734375
1023,4771.1328125
1024,6246.06201171875
1025,4067.92333984375
1026,5316.630859375
1027,4252.28466796875
1028,3350.197265625
1029,9094.986328125
1030,5253.7333984375
1031,5328.4326171875
1032,12103.8828125
1033,5357.7001953125
1034,3864.22900390625
1035,3344.365478515625
1036,4204.72021484375
1037,9289.296875
1038,8160.3466796875
1039,5065.5166015625
1040,3316.7041015625
1041,4262.193359375
1042,3530.19384765625
1043,6007.08349609375
1044,4389.27490234375
1045,12870.294921875
1046,3162.642578125
1047,7472.9345703125
1048,4236.70263671875
1049,5425.060546875
1050,3577.0205078125
1051,3591.7470703125
1052,11374.51953125
1053,4954.67236328125
1054,6434.19287109375
1055,4165.06787109375
1056,4214.59326171875
1057,3936.015625
1058,6397.14013671875
1059,3511.13232421875
1060,3957.3935546875
1061,2978.9296875
1062,6413.3359375
1063,9608.4482421875
1064,3230.7177734375
1065,7891.72265625
1066,4324.79345703125
1067,4206.533203125
1068,7124.568359375
1069,3953.418701171875
1070,3625.587158203125
1071,6909.6259765625
1072,6393.2548828125
1073,4126.69287109375
1074,4235.0791015625
1075,1549.276611328125
1076,5662.38232421875
1077,3999.328369140625
1078,3519.9951171875
1079,3527.1337890625
1080,6254.767578125
1081,3570.666748046875
1082,5423.13916015625
1083,6536.404296875
1084,4965.34521484375
1085,7312.61328125
1086,3826.776611328125
1087,1415.77880859375
1088,11850.6181640625
1089,3007.25048828125
1090,11484.93359375
1091,9044.314453125
1092,8027.30078125
1093,6225.4794921875
1094,4927.55908203125
1095,9845.7119140625
1096,9700.1728515625
1097,4320.5654296875
1098,8918.287109375
1099,5556.79833984375
1100,3404.103515625
1101,4444.14453125
1102,4556.001953125
1103,12399.466796875
1104,4110.63671875
1105,6426.27978515625
1106,7124.60595703125
1107,4572.384765625
1108,4702.04931640625
1109,4864.4912109375
1110,5688.0234375
1111,4494.4189453125
1112,8402.2578125
1113,9423.28515625
1114,5734.23779296875
1115,9661.658203125
1116,3148.859130859375
1117,7751.919921875
1118,5664.7431640625
1119,6185.484375
1120,6186.3076171875
1121,7022.4375
1122,4153.67724609375
1123,3696.173095703125
1124,2912.047607421875
1125,10566.689453125
1126,7718.30078125
1127,4457.9404296875
1128,5536.28955078125
1129,8339.525390625
1130,5466.78466796875
1131,4953.3701171875
1132,3495.7509765625
1133,5452.9970703125
1134,5208.75927734375
1135,8058.0869140625
1136,6287.0986328125
1137,5373.6318359375
1138,6370.71484375
1139,6319.60400390625
1140,5059.482421875
1141,5870.5869140625
1142,4430.3994140625
1143,10393.05078125
1144,5828.931640625
1145,6171.396484375
1146,5993.59765625
1147,5228.9765625
1148,4209.5751953125
1149,11136.8515625
1150,3725.98681640625
1151,3413.77734375
1152,6231.705078125
1153,8839.923828125
1154,4134.17822265625
1155,3704.3056640625
1156,6695.7705078125
1157,8119.5498046875
1158,11157.64453125
1159,3715.16357421875
1160,4979.3212890625
1161,9363.69921875
1162,3982.055908203125
1163,5011.470703125
1164,7569.169921875
1165,7461.83837890625
1166,7428.13232421875
1167,10417.783203125
1168,3872.032470703125
1169,8642.705078125
1170,9557.83203125
1171,6629.87109375
1172,6711.041015625
1173,10087.14453125
1174,4461.99462890625
1175,10335.1943359375
1176,4959.1708984375
1177,4130.732421875
1178,1144.184814453125
1179,2586.0029296875
1180,6770.078125
1181,4591.9033203125
1182,9569.2109375
1183,3376.43505859375
1184,6691.9189453125
1185,4830.74609375
1186,4397.822265625
1187,6448.4970703125
1188,4904.7236328125
1189,6064.2080078125
1190,4732.41015625
1191,4659.2333984375
1192,5010.1904296875
1193,8434.0419921875
1194,6682.7998046875
1195,6617.974609375
1196,3722.1708984375
1197,5319.697265625
1198,4312.42333984375
1199,1228.4305419921875
1200,3936.55517578125
1201,10784.369140625
1202,6943.4482421875
1203,3926.05859375
1204,4397.4501953125
1205,3297.02734375
1206,9597.95703125
1207,7420.7451171875
1208,4012.39599609375
1209,5536.16748046875
1210,9180.154296875
1211,4465.0615234375
1212,7922.92724609375
1213,5141.224609375
1214,3576.301025390625
1215,5900.6826171875
1216,8940.505859375
1217,4329.54052734375
1218,2718.7568359375
1219,5347.130859375
1220,10795.607421875
1221,4412.3515625
1222,8220.96875
1223,3763.38232421875
1224,3345.4873046875
1225,4103.681640625
1226,4351.90087890625
1227,3827.291015625
1228,3590.11962890625
1229,6967.2578125
1230,5840.5517578125
1231,5980.38818359375
1232,4393.1708984375
1233,4727.7099609375
1234,7236.34326171875
1235,5749.6650390625
1236,6534.4951171875
1237,4650.02490234375
1238,5088.4794921875
1239,4174.5029296875
1240,9440.880859375
1241,4000.889404296875
1242,4235.34765625
1243,1533.4830322265625
1244,4323.921875
1245,3700.0380859375
1246,7261.58251953125
1247,11101.318359375
1248,7546.0390625
1249,3761.589111328125
1250,4243.830078125
1251,8025.572265625
1252,8279.3134765625
1253,2866.724853515625
1254,4443.07421875
1255,3344.05419921875
1256,8394.638671875
1257,5064.7490234375
1258,8296.6826171875
1259,4628.740234375
1260,3728.66162109375
1261,3667.081787109375
1262,8812.7119140625
1263,3191.15869140625
1264,3762.00732421875
1265,2753.5009765625
1266,3974.057373046875
1267,5050.2109375
1268,6670.67529296875
1269,4156.0693359375
1270,4130.92626953125
1271,4225.294921875
1272,5016.71533203125
1273,4489.330078125
1274,4482.76318359375
1275,6922.6533203125
1276,3411.1484375
1277,5977.63671875
1278,3980.268310546875
1279,3463.180908203125
1280,7790.89111328125
1281,5883.9658203125
1282,4965.92333984375
1283,7295.44921875
1284,8220.61328125
1285,5350.8603515625
1286,5424.5537109375
1287,10690.61328125
1288,6101.9033203125
1289,5794.91162109375
1290,11747.064453125
1291,4429.47607421875
1292,4626.78125
1293,8204.7275390625
1294,6373.81494140625
1295,7554.76416015625
1296,4421.505859375
1297,9122.3134765625
1298,5302.7900390625
1299,6240.7880859375
1300,5048.2978515625
1301,3730.23193359375
1302,3820.05078125
1303,3015.808837890625
1304,7993.56396484375
1305,5740.88427734375
1306,6412.99560546875
1307,4674.2373046875
1308,3648.701904296875
1309,3051.673095703125
1310,4009.20947265625
1311,4256.2294921875
1312,8215.8447265625
1313,3833.49072265625
1314,4285.80908203125
1315,3699.66748046875
1316,7287.7822265625
1317,7178.017578125
1318,3532.765625
1319,3930.818359375
1320,3823.48779296875
1321,4924.9423828125
1322,9597.7060546875
1323,5583.8515625
1324,3006.263427734375
1325,3386.5048828125
1326,5892.83203125
1327,4352.2197265625
1328,8326.3125
1329,3171.33349609375
1330,5929.98046875
1331,3928.00390625
1332,8331.6484375
1333,9466.900390625
1334,6502.5537109375
1335,1607.7847900390625
1336,5844.7001953125
1337,4622.08984375
1338,8771.2158203125
1339,4229.41162109375
1340,5478.7294921875
1341,9693.865234375
1342,3904.34130859375
1343,8369.794921875
1344,7098.783203125
1345,3624.82080078125
1346,5407.33203125
1347,8271.42578125
1348,7844.2919921875
1349,2514.087646484375
1350,4713.4296875
1351,8402.576171875
1352,6300.548828125
1353,4449.0654296875
1354,7774.72705078125
1355,9726.7421875
1356,12794.140625
1357,5170.43359375
1358,4849.388671875
1359,4758.341796875
1360,4159.58154296875
1361,10266.869140625
1362,8026.4560546875
1363,5364.880859375
1364,8785.810546875
1365,8957.619140625
1366,10702.7939453125
1367,6287.455078125
1368,4648.14990234375
1369,2283.28271484375
1370,4696.2548828125
1371,4414.5
1372,6046.466796875
1373,4136.84423828125
1374,3887.013916015625
1375,4093.285888671875
1376,5219.29736328125
1377,7034.02783203125
1378,5756.2314453125
1379,9177.66015625
1380,9491.763671875
1381,4960.552734375
1382,3792.511474609375
1383,4271.0419921875
1384,6438.06982421875
1385,3734.0244140625
1386,4963.71826171875
1387,4412.353515625
1388,3652.33447265625
1389,4954.0166015625
1390,4180.5205078125
1391,5215.8564453125
1392,4174.45751953125
1393,3797.4794921875
1394,12663.7734375
1395,6509.01513671875
1396,8190.39892578125
1397,4107.404296875
1398,10337.609375
1399,3725.42041015625
1400,10623.515625
1401,11741.861328125
1402,4685.48388671875
1403,3727.15966796875
1404,6147.5107421875
1405,12089.05859375
1406,3390.35986328125
1407,3542.908203125
1408,10666.40625
1409,4638.2353515625
1410,10338.650390625
1411,4222.609375
1412,5481.51806640625
1413,11539.8349609375
1414,6456.818359375
1415,6883.693359375
1416,4165.4384765625
1417,5760.62109375
1418,8591.2724609375
