,0
0,0.23054589331150055
1,1.2059364318847656
2,2.231707811355591
3,0.7558194994926453
4,1.5660159587860107
5,1.0381102561950684
6,-0.3331897556781769
7,0.5883950591087341
8,2.059891939163208
9,1.3521276712417603
10,0.8555629849433899
11,1.275909423828125
12,1.6424455642700195
13,1.0228404998779297
14,0.989408552646637
15,1.9479714632034302
16,2.033170223236084
17,0.7061325311660767
18,1.5486211776733398
19,1.1648967266082764
20,2.174014091491699
21,1.343855619430542
22,0.8999782800674438
23,0.24160818755626678
24,0.5908675789833069
25,1.327988862991333
26,0.6370410919189453
27,0.7508323192596436
28,0.9015177488327026
29,2.367910623550415
30,0.7643924355506897
31,1.8680287599563599
32,1.2993987798690796
33,0.5500001907348633
34,0.724341630935669
35,0.5755563974380493
36,1.452744483947754
37,0.5715709924697876
38,1.790891408920288
39,0.5751817226409912
40,0.7385658025741577
41,1.8806122541427612
42,0.5322809815406799
43,1.098544716835022
44,1.2189409732818604
45,1.1251147985458374
46,1.4409737586975098
47,1.7261778116226196
48,2.1712000370025635
49,2.660080909729004
50,1.286370038986206
51,0.586127758026123
52,0.411205917596817
53,2.0195724964141846
54,0.7403315901756287
55,1.3419479131698608
56,0.5515044331550598
57,0.8305613994598389
58,0.07379143685102463
59,1.6597068309783936
60,1.4974552392959595
61,1.6708033084869385
62,1.8575397729873657
63,0.8777855038642883
64,1.1656917333602905
65,1.4347444772720337
66,0.45084112882614136
67,2.056674003601074
68,0.8191239237785339
69,1.7327710390090942
70,1.1018835306167603
71,1.204317569732666
72,1.5094951391220093
73,0.9252687096595764
74,0.8626604080200195
75,0.954308807849884
76,1.8676059246063232
77,1.1143112182617188
78,0.9968479871749878
79,2.12947416305542
80,1.0973987579345703
81,0.7702458500862122
82,-0.16537177562713623
83,1.4922206401824951
84,0.8199673891067505
85,1.1157875061035156
86,0.5116379857063293
87,0.36666780710220337
88,0.9184109568595886
89,0.8078121542930603
90,0.815838098526001
91,0.6116151213645935
92,1.8088932037353516
93,1.2668006420135498
94,1.4915653467178345
95,1.0039162635803223
96,1.3868672847747803
97,1.1695903539657593
98,0.2874271869659424
99,0.9600393772125244
100,2.6136128902435303
101,1.0002652406692505
102,1.2372666597366333
103,1.1990289688110352
104,1.1786010265350342
105,2.5660669803619385
106,1.82204270362854
107,0.597704291343689
108,2.2722597122192383
109,1.7952324151992798
110,1.693523645401001
111,1.6171220541000366
112,1.551156759262085
113,1.1114176511764526
114,0.6924201250076294
115,2.554624319076538
116,1.1921665668487549
117,0.42343801259994507
118,2.2533535957336426
119,2.5006539821624756
120,1.2744914293289185
121,0.5311436653137207
122,2.01042103767395
123,1.9388643503189087
124,0.6456751227378845
125,2.244699478149414
126,2.0977625846862793
127,1.8876913785934448
128,0.8514179587364197
129,2.4447338581085205
130,-0.10198896378278732
131,2.259124994277954
132,0.7711795568466187
133,0.6978651285171509
134,1.3729151487350464
135,1.8720650672912598
136,1.1240872144699097
137,1.6892952919006348
138,1.979467511177063
139,2.01218318939209
140,1.7076048851013184
141,0.12067732959985733
142,0.8340128660202026
143,0.3812786042690277
144,1.118149995803833
145,1.1307517290115356
146,1.078618049621582
147,1.2422850131988525
148,1.0627179145812988
149,0.7213801145553589
150,0.5102646350860596
151,0.4676026999950409
152,1.2931501865386963
153,1.1590839624404907
154,1.6900888681411743
155,1.9004199504852295
156,0.6275430917739868
157,0.7819583415985107
158,0.7212198376655579
159,1.1111822128295898
160,2.7288942337036133
161,1.9477782249450684
162,1.298166036605835
163,0.7665152549743652
164,0.6267151832580566
165,1.701316475868225
166,1.2648409605026245
167,0.5022182464599609
168,1.1979187726974487
169,1.2486975193023682
170,1.6243951320648193
171,1.4265046119689941
172,1.4458565711975098
173,0.7385537028312683
174,1.6810752153396606
175,0.8851711750030518
176,1.1481881141662598
177,0.7301680445671082
178,0.47945937514305115
179,1.132819414138794
180,0.7960650324821472
181,0.6754358410835266
182,0.8282269239425659
183,1.1635245084762573
184,1.3228352069854736
185,2.533390522003174
186,1.0379879474639893
187,0.21367090940475464
188,1.8228743076324463
189,1.7540264129638672
190,2.1027631759643555
191,2.5107100009918213
192,2.3154399394989014
193,1.8223440647125244
194,1.9405733346939087
195,0.4495522975921631
196,0.7230204343795776
197,0.580852210521698
198,1.0230226516723633
199,1.8948286771774292
200,0.5146281719207764
201,1.3997544050216675
202,1.896977424621582
203,2.491438388824463
204,0.060543421655893326
205,1.8735545873641968
206,1.5037841796875
207,2.2965376377105713
208,1.794097900390625
209,0.6349254846572876
210,1.033336877822876
211,1.3643615245819092
212,1.42731773853302
213,2.607205629348755
214,1.3338792324066162
215,1.1265923976898193
216,1.4759249687194824
217,0.6055611968040466
218,0.322929710149765
219,1.850951075553894
220,1.9453027248382568
221,2.5770137310028076
222,1.6385586261749268
223,1.8528146743774414
224,0.5499191880226135
225,1.8604358434677124
226,2.4547793865203857
227,0.9933285713195801
228,0.1437045931816101
229,1.1116058826446533
230,1.0256190299987793
231,1.3997491598129272
232,-0.015783391892910004
233,1.2827080488204956
234,1.3793928623199463
235,0.1962774395942688
236,1.4088886976242065
237,1.033402681350708
238,1.5933691263198853
239,0.8982509970664978
240,2.338050127029419
241,0.4720930755138397
242,-0.05699039623141289
243,0.553350567817688
244,1.5088802576065063
245,0.8494964241981506
246,2.012826919555664
247,1.0753239393234253
248,1.2261102199554443
249,1.424635648727417
250,1.4497997760772705
251,1.1918964385986328
252,2.1862733364105225
253,0.7176888585090637
254,0.603615403175354
255,1.3224809169769287
256,1.267094373703003
257,1.3720980882644653
258,0.9974547624588013
259,2.2244458198547363
260,1.0838133096694946
261,1.2595415115356445
262,1.7993615865707397
263,0.7572273015975952
264,2.419872283935547
265,1.9648246765136719
266,2.966482400894165
267,0.8339805603027344
268,0.9113604426383972
269,1.7442115545272827
270,1.8280394077301025
271,1.0771546363830566
272,1.0272787809371948
273,0.9581570029258728
274,1.47182297706604
275,1.5090676546096802
276,2.1498231887817383
277,0.7041593790054321
278,1.8773826360702515
279,0.13013359904289246
280,2.5992350578308105
281,1.9881348609924316
282,0.8250380754470825
283,0.6213091015815735
284,2.4012207984924316
285,0.5993882417678833
286,0.06016837805509567
287,0.6199268698692322
288,1.5227174758911133
289,1.1260029077529907
290,2.8070740699768066
291,1.3380260467529297
292,0.8851481080055237
293,1.5141856670379639
294,0.31941860914230347
295,1.9646148681640625
296,1.2361925840377808
297,0.41736918687820435
298,1.0271291732788086
299,0.3450421690940857
300,-0.17493169009685516
301,1.0646536350250244
302,1.2815086841583252
303,1.8638416528701782
304,1.4398950338363647
305,0.6498491764068604
306,1.150720477104187
307,0.6704749464988708
308,1.6678458452224731
309,1.9281885623931885
310,2.521138906478882
311,1.4033323526382446
312,1.4385615587234497
313,0.4458500146865845
314,0.3491070866584778
315,2.2410874366760254
316,1.9526950120925903
317,3.053280830383301
318,0.9718618988990784
319,1.9532338380813599
320,0.5127699375152588
321,1.0573254823684692
322,0.9936677813529968
323,2.608106851577759
324,0.7876114249229431
325,1.2582508325576782
326,2.049255609512329
327,0.335165798664093
328,1.4370992183685303
329,1.2847189903259277
330,1.3857896327972412
331,0.5212627649307251
332,0.8196377158164978
333,1.307403326034546
334,0.9685205221176147
335,1.7267403602600098
336,0.5577206611633301
337,0.29781249165534973
338,1.1368417739868164
339,0.855741560459137
340,1.4379972219467163
341,2.6151657104492188
342,0.5718451142311096
343,1.1053751707077026
344,2.3281826972961426
345,0.26304882764816284
346,0.25232750177383423
347,0.4787372052669525
348,2.0752923488616943
349,1.6765036582946777
350,1.1070479154586792
351,0.6004784107208252
352,1.9115324020385742
353,2.2805378437042236
354,1.1413992643356323
355,1.3957661390304565
356,0.8206881284713745
357,0.8571950793266296
358,0.9868040084838867
359,0.904194712638855
360,2.1781630516052246
361,0.9147534966468811
362,0.7619150876998901
363,0.7791354060173035
364,1.9063228368759155
365,1.8789353370666504
366,0.7167847156524658
367,1.0902646780014038
368,0.6753097176551819
369,1.3669896125793457
370,2.3349339962005615
371,3.163832664489746
372,0.21919314563274384
373,1.5840495824813843
374,0.7478261590003967
375,1.816630482673645
376,2.3215839862823486
377,0.9685947895050049
378,0.6738479137420654
379,2.1006507873535156
380,0.3814612627029419
381,0.1828494369983673
382,0.6002094745635986
383,0.7066766023635864
384,0.6861939430236816
385,1.3222153186798096
386,0.5797165036201477
387,0.06000479310750961
388,1.3811969757080078
389,1.0444601774215698
390,1.3745380640029907
391,0.5978100895881653
392,1.0708286762237549
393,1.795204520225525
394,0.9179437160491943
395,1.1702344417572021
396,1.1792473793029785
397,2.1385273933410645
398,0.17182016372680664
399,0.5963853597640991
400,1.0571826696395874
401,2.6375789642333984
402,1.6153420209884644
403,0.6820125579833984
404,2.1977438926696777
405,1.318643569946289
406,2.0324764251708984
407,2.0791122913360596
408,1.2551207542419434
409,0.8775447607040405
410,1.170082926750183
411,0.9474763870239258
412,1.8068976402282715
413,0.7993373274803162
414,1.535346508026123
415,3.129295587539673
416,1.0068013668060303
417,2.14298677444458
418,2.233760356903076
419,1.2404755353927612
420,0.5945101976394653
421,0.6672226190567017
422,1.018943428993225
423,1.0003926753997803
424,0.8176895976066589
425,1.1369093656539917
426,0.47562143206596375
427,1.1705117225646973
428,1.048276424407959
429,0.8599634170532227
430,2.4786264896392822
431,0.887406587600708
432,1.5119960308074951
433,1.107689619064331
434,0.8559873104095459
435,0.5518726110458374
436,2.6736550331115723
437,-0.6369475722312927
438,1.5158751010894775
439,1.7809715270996094
440,0.630635678768158
441,2.4903900623321533
442,2.0308034420013428
443,2.002591133117676
444,1.995322585105896
445,0.6995748281478882
446,0.7718440294265747
447,0.8955885171890259
448,2.334331512451172
449,0.709441602230072
450,1.00394868850708
451,0.8140102624893188
452,-0.09828502684831619
453,1.9481784105300903
454,1.5344043970108032
455,2.712797164916992
456,1.9321882724761963
457,1.947017788887024
458,0.800605297088623
459,2.1448826789855957
460,1.2504863739013672
461,2.4945132732391357
462,0.8006317615509033
463,-0.7090463638305664
464,0.9772656559944153
465,1.0298069715499878
466,1.093184232711792
467,1.7124321460723877
468,2.265314817428589
469,0.5651997327804565
470,0.40249311923980713
471,0.5483939051628113
472,1.7947019338607788
473,-0.4839671552181244
474,1.2530065774917603
475,1.664937138557434
476,0.819100022315979
477,0.2991577982902527
478,0.4049087166786194
479,2.6730563640594482
480,1.7524009943008423
481,1.6649986505508423
482,1.2663534879684448
483,-0.3444654047489166
484,1.1075706481933594
485,1.977171778678894
486,1.6065350770950317
487,1.2370625734329224
488,1.5925320386886597
489,1.0299021005630493
490,1.1202646493911743
491,1.046667456626892
492,0.9327822327613831
493,1.298930287361145
494,1.254562258720398
495,1.8448961973190308
496,1.771618127822876
497,2.236393928527832
498,1.5467455387115479
499,1.0856784582138062
500,0.9331791996955872
501,1.1134623289108276
502,1.0629962682724
503,2.421471357345581
504,2.9817452430725098
505,1.368545413017273
506,1.3090002536773682
507,1.3267637491226196
508,1.103919506072998
509,1.475760817527771
510,0.8209657669067383
511,2.0309951305389404
512,1.598220705986023
513,0.3848496377468109
514,0.4296001195907593
515,0.8334398865699768
516,1.5214511156082153
517,1.011200189590454
518,1.613606333732605
519,1.7030144929885864
520,0.7741393446922302
521,0.7456759810447693
522,0.7649139761924744
523,0.6793911457061768
524,2.3902716636657715
525,0.7484098076820374
526,0.6599072813987732
527,1.932334542274475
528,0.662103533744812
529,0.8478004932403564
530,0.8434399366378784
531,0.3748786449432373
532,0.6357452869415283
533,0.4495658576488495
534,1.0231271982192993
535,2.2722320556640625
536,1.480635643005371
537,0.08178450167179108
538,2.647439479827881
539,2.5546529293060303
540,0.9717925786972046
541,2.385782480239868
542,0.9031288623809814
543,0.5393840074539185
544,0.7305704951286316
545,0.3522043228149414
546,1.5836150646209717
547,2.5278453826904297
548,1.3073310852050781
549,1.634811520576477
550,0.45028576254844666
551,0.6021941304206848
552,0.44133439660072327
553,2.0324063301086426
554,2.1118810176849365
555,1.7110246419906616
556,0.5195582509040833
557,2.1431214809417725
558,0.7926446199417114
559,1.43342924118042
560,0.429524689912796
561,1.2953130006790161
562,1.6424281597137451
563,0.9826425313949585
564,1.3880914449691772
565,1.1729744672775269
566,2.4904861450195312
567,2.5562281608581543
568,1.304746150970459
569,1.4102610349655151
570,0.7240903973579407
571,1.1988346576690674
572,0.19675716757774353
573,0.888489305973053
574,2.4117705821990967
575,0.7932789325714111
576,1.3217744827270508
577,1.8371578454971313
578,1.3934898376464844
579,2.3665895462036133
580,1.5328255891799927
581,1.0335278511047363
582,1.2914851903915405
583,0.7176016569137573
584,1.390843391418457
585,1.6197479963302612
586,0.9023376107215881
587,0.6560787558555603
588,1.2253345251083374
589,0.830001175403595
590,1.8524423837661743
591,1.340874433517456
592,1.4485913515090942
593,1.456767201423645
594,2.3979623317718506
595,0.5657569169998169
596,2.6082286834716797
597,1.9469473361968994
598,2.7551777362823486
599,1.1005525588989258
600,2.0139763355255127
601,1.3628283739089966
602,1.0773179531097412
603,0.902432382106781
604,2.3638248443603516
605,2.79518723487854
606,1.4961107969284058
607,0.9880654811859131
608,1.1532942056655884
609,2.2739944458007812
610,2.1002631187438965
611,0.9755212068557739
612,1.4805275201797485
613,0.8454692363739014
614,0.8350133299827576
615,0.7629150152206421
616,0.9554275274276733
617,1.268859624862671
618,1.9466553926467896
619,0.7064912915229797
620,0.9578930139541626
621,0.731235921382904
622,-0.17110209167003632
623,1.3063846826553345
624,0.045259736478328705
625,0.39038243889808655
626,0.9712585210800171
627,1.769271969795227
628,2.518641233444214
629,0.42919275164604187
630,1.1935348510742188
631,1.7707568407058716
632,1.7193468809127808
633,1.0084762573242188
634,1.1321531534194946
635,1.1470121145248413
636,1.685117483139038
637,2.1922872066497803
638,0.8523898124694824
639,2.0565788745880127
640,1.059654951095581
641,0.4360623061656952
642,0.49666568636894226
643,1.8247977495193481
644,2.149059295654297
645,0.2879665493965149
646,1.1361234188079834
647,1.2722702026367188
648,0.799477219581604
649,0.0006679575890302658
650,3.0206501483917236
651,-0.11143229156732559
652,0.9140323400497437
653,1.524340033531189
654,0.35203760862350464
655,3.2491588592529297
656,1.8060474395751953
657,1.71474027633667
658,1.4362921714782715
659,2.0497934818267822
660,1.5104018449783325
661,1.066054344177246
662,0.540229320526123
663,2.520237922668457
664,0.9839828610420227
665,0.8987866640090942
666,1.6165430545806885
667,1.1522929668426514
668,0.9825369119644165
669,-0.7170475125312805
670,1.2990267276763916
671,1.278316855430603
672,1.8959248065948486
673,0.6267717480659485
674,-0.14975835382938385
675,0.5871601104736328
676,2.4404048919677734
677,0.13425111770629883
678,0.3934383690357208
679,1.5033684968948364
680,0.32399120926856995
681,0.706383466720581
682,1.0303847789764404
683,1.1583478450775146
684,0.7439162731170654
685,0.8270768523216248
686,0.6566094756126404
687,2.7993273735046387
688,0.8014565706253052
689,0.9540640115737915
690,1.1571497917175293
691,2.07920503616333
692,0.17036858201026917
693,1.0061644315719604
694,2.5789108276367188
695,2.263063669204712
696,0.2092205435037613
697,1.4856629371643066
698,2.591874599456787
699,1.2183303833007812
700,2.06262469291687
701,0.4304352402687073
702,0.0032494664192199707
703,0.3806784749031067
704,1.9782891273498535
705,0.182114839553833
706,2.1480348110198975
707,2.719719409942627
708,1.8160490989685059
709,1.7496122121810913
710,0.8946203589439392
711,1.932450532913208
712,0.1741390973329544
713,2.023904800415039
714,1.2493020296096802
715,2.1308109760284424
716,1.221996545791626
717,0.6905058026313782
