,0
0,5952.806640625
1,14926.6171875
2,7125.671875
3,9935.4892578125
4,6511.5634765625
5,11969.662109375
6,10977.083984375
7,9881.638671875
8,7697.021484375
9,6050.51025390625
10,9662.470703125
11,10536.818359375
12,10275.5546875
13,8927.115234375
14,9632.9140625
15,8113.9697265625
16,10507.4921875
17,9747.716796875
18,14223.3505859375
19,8400.76171875
20,8355.6689453125
21,10522.8232421875
22,11326.982421875
23,8985.404296875
24,10692.037109375
25,6322.474609375
26,6969.4345703125
27,8908.1083984375
28,9848.845703125
29,9572.7021484375
30,10436.203125
31,9111.236328125
32,11324.720703125
33,10113.48046875
34,10892.509765625
35,10067.84765625
36,6808.19140625
37,9453.435546875
38,8282.6650390625
39,7154.994140625
40,10357.5908203125
41,11646.94921875
42,8959.33984375
43,9285.5390625
44,7711.2490234375
45,14883.09375
46,5091.724609375
47,11177.90625
48,9225.81640625
49,8161.701171875
50,9982.060546875
51,8884.5927734375
52,7424.68603515625
53,11368.984375
54,9512.076171875
55,7404.7919921875
56,9872.607421875
57,9596.6767578125
58,8335.546875
59,10211.080078125
60,14656.58203125
61,7644.8017578125
62,13991.9072265625
63,14140.462890625
64,7982.45751953125
65,17952.68359375
66,9607.35546875
67,9482.119140625
68,8709.703125
69,9646.26953125
70,9713.609375
71,11076.4482421875
72,11463.9150390625
73,10258.244140625
74,10816.7744140625
75,15824.123046875
76,10414.865234375
77,9619.3603515625
78,8105.3583984375
79,9698.44921875
80,11272.671875
81,11586.01953125
82,9679.642578125
83,9772.75
84,9367.49609375
85,9611.6845703125
86,7373.65185546875
87,8283.751953125
88,8940.1201171875
89,7715.91015625
90,14906.625
91,6621.56494140625
92,8422.35546875
93,9315.236328125
94,7176.70703125
95,14621.6142578125
96,11967.1328125
97,8945.3037109375
98,10637.99609375
99,10657.140625
100,7765.037109375
101,8402.1796875
102,9813.1865234375
103,11760.1875
104,8637.9609375
105,4801.19140625
106,8135.3505859375
107,8454.337890625
108,7973.4248046875
109,7467.32177734375
110,9298.8037109375
111,7201.98828125
112,6655.0009765625
113,15172.828125
114,6606.3984375
115,11183.939453125
116,8771.83203125
117,8824.162109375
118,9561.97265625
119,9055.5107421875
120,13466.791015625
121,9107.39453125
122,9998.337890625
123,6688.3037109375
124,8685.1416015625
125,8885.0
126,8470.611328125
127,10753.57421875
128,10701.533203125
129,9482.4423828125
130,9878.1884765625
131,8148.515625
132,9414.1884765625
133,10629.724609375
134,13288.998046875
135,11073.5166015625
136,10116.01171875
137,13997.2470703125
138,9541.25390625
139,9810.14453125
140,11084.8955078125
141,8808.33984375
142,10117.7021484375
143,8829.548828125
144,9834.9208984375
145,10180.1640625
146,11022.302734375
147,7998.8623046875
148,7363.4990234375
149,9566.8662109375
150,11448.154296875
151,7589.98291015625
152,8684.5107421875
153,8433.140625
154,7683.29052734375
155,10385.0224609375
156,7132.30126953125
157,11033.576171875
158,7738.744140625
159,9910.43359375
160,7318.81005859375
161,8254.8564453125
162,6811.7734375
163,9632.994140625
164,6419.6591796875
165,10069.1044921875
166,9050.703125
167,9044.9267578125
168,7799.56689453125
169,11380.740234375
170,10478.169921875
171,4890.439453125
172,8030.97900390625
173,10031.443359375
174,10416.912109375
175,11038.9541015625
176,8588.9189453125
177,11878.97265625
178,10490.533203125
179,9958.3515625
180,9641.939453125
181,10628.921875
182,12238.4814453125
183,10012.4482421875
184,6488.1826171875
185,13834.2646484375
186,9229.4140625
187,9742.712890625
188,12627.48046875
189,8105.240234375
190,11459.1123046875
191,11704.43359375
192,8391.3427734375
193,7771.6357421875
194,13303.734375
195,8660.6025390625
196,8947.322265625
197,8000.43603515625
198,13687.498046875
199,10904.388671875
200,10778.173828125
201,10335.44921875
202,5160.50634765625
203,7848.8740234375
204,9197.58984375
205,7743.2080078125
206,9967.27734375
207,9656.306640625
208,10231.06640625
209,8310.810546875
210,16365.318359375
211,9983.0068359375
212,6345.7978515625
213,8806.828125
214,18050.88671875
215,9470.3984375
216,10196.2529296875
217,8539.25390625
218,9920.3017578125
219,9198.2265625
220,9433.876953125
221,8160.30224609375
222,10199.828125
223,8872.904296875
224,7700.0
225,13817.54296875
226,8804.5166015625
227,7697.3359375
228,11264.2451171875
229,13558.0625
230,5887.51904296875
231,9624.8818359375
232,9760.00390625
233,10638.888671875
234,9334.55859375
235,6723.2734375
236,8418.373046875
237,6902.626953125
238,9270.560546875
239,10213.4033203125
240,11498.3720703125
241,11795.0693359375
242,7876.96826171875
243,9311.380859375
244,10727.705078125
245,10694.666015625
246,8639.9677734375
247,10403.8525390625
248,16673.998046875
249,9615.90234375
250,5560.529296875
251,9864.896484375
252,8723.9052734375
253,8076.61474609375
254,8008.80859375
255,15760.7509765625
256,8875.509765625
257,18239.96875
258,9267.091796875
259,11018.2958984375
260,10179.169921875
261,9056.224609375
262,16889.36328125
263,8662.6591796875
264,10718.70703125
265,8149.18310546875
266,10227.794921875
267,7590.263671875
268,11580.14453125
269,8192.30859375
270,9615.39453125
271,8965.6103515625
272,9915.2734375
273,6621.0556640625
274,7642.58203125
275,7646.75537109375
276,8960.8203125
277,8397.80859375
278,8090.0791015625
279,8592.49609375
280,6678.404296875
281,9065.2685546875
282,9034.658203125
283,9753.322265625
284,13882.4404296875
285,10397.3984375
286,9403.7744140625
287,9341.91796875
288,12150.2978515625
289,10386.822265625
290,9074.619140625
291,15589.134765625
292,11016.78515625
293,7777.51318359375
294,8995.916015625
295,10694.56640625
296,8246.857421875
297,7643.6103515625
298,9240.1923828125
299,10102.287109375
300,14243.6123046875
301,11693.7939453125
302,17620.953125
303,9113.4482421875
304,8523.91796875
305,10052.0498046875
306,10676.2490234375
307,8850.869140625
308,11230.341796875
309,8362.607421875
310,8789.19140625
311,14928.7041015625
312,8480.341796875
313,5463.70556640625
314,10196.427734375
315,7642.8427734375
316,6970.3779296875
317,8745.15234375
318,10128.701171875
319,5374.828125
320,8168.75341796875
321,11544.4267578125
322,10531.826171875
323,8288.955078125
324,12496.91015625
325,16853.009765625
326,9234.998046875
327,13005.80078125
328,9842.8515625
329,10086.353515625
330,9733.5859375
331,9064.84375
332,11423.4072265625
333,7634.35400390625
334,12608.5888671875
335,10068.916015625
336,13341.2373046875
337,10061.3017578125
338,8833.521484375
339,8625.59375
340,8767.025390625
341,8904.9912109375
342,8380.271484375
343,9185.197265625
344,10098.142578125
345,10726.37890625
346,7898.5693359375
347,10010.591796875
348,6775.8779296875
349,11066.740234375
350,11257.953125
351,9211.4248046875
352,11499.1328125
353,8725.890625
354,11370.609375
355,7844.50634765625
356,9556.3564453125
357,6012.4716796875
358,15271.552734375
359,7762.28076171875
360,6311.810546875
361,10508.947265625
362,7843.2822265625
363,9439.115234375
364,7595.3681640625
365,6486.41796875
366,6515.98046875
367,6289.990234375
368,8534.25390625
369,7817.84912109375
370,10035.892578125
371,12388.4619140625
372,10110.2333984375
373,9931.23828125
374,7539.98046875
375,8784.82421875
376,12284.646484375
377,8046.3173828125
378,8646.6796875
379,10745.291015625
380,9432.01953125
381,12988.6943359375
382,12224.73046875
383,8000.40283203125
384,8628.796875
385,11694.2080078125
386,9727.021484375
387,9976.4853515625
388,8891.2607421875
389,6732.72412109375
390,8816.1484375
391,8353.8466796875
392,10616.376953125
393,8343.51953125
394,10282.369140625
395,9162.9541015625
396,11997.1015625
397,5337.701171875
398,11838.1611328125
399,7404.30078125
400,13973.3828125
401,11112.51171875
402,5900.33740234375
403,9908.51953125
404,5887.3349609375
405,9236.908203125
406,4927.43115234375
407,10050.654296875
408,5873.9599609375
409,10755.333984375
410,7694.7705078125
411,12966.08203125
412,12126.8359375
413,8575.5576171875
414,13035.9599609375
415,9161.8271484375
416,8490.806640625
417,6896.91015625
418,10241.05859375
419,8109.48095703125
420,9496.529296875
421,12015.421875
422,10725.23046875
423,10103.765625
424,9020.7421875
425,9070.314453125
426,13248.671875
427,12259.376953125
428,8061.548828125
429,12051.26171875
430,15008.28515625
431,9916.2626953125
432,7043.6767578125
433,8962.091796875
434,8494.033203125
435,13597.865234375
436,11026.8359375
437,10600.900390625
438,6180.720703125
439,9101.314453125
440,9394.51953125
441,10370.033203125
442,8296.708984375
443,6232.24951171875
444,4992.994140625
445,9397.1953125
446,8612.896484375
447,13138.265625
448,8157.30126953125
449,9571.345703125
450,8744.46875
451,9661.9443359375
452,10077.1689453125
453,11292.619140625
454,7973.07275390625
455,8935.65234375
456,8623.10546875
457,9786.1943359375
458,7709.234375
459,10023.9111328125
460,6872.220703125
461,8391.6875
462,9184.98828125
463,9613.4794921875
464,7704.03125
465,8434.34765625
466,7933.1025390625
467,9994.166015625
468,9334.4296875
469,8544.876953125
470,9925.40234375
471,9553.150390625
472,10605.251953125
473,7384.8701171875
474,9968.318359375
475,10228.708984375
476,8117.70458984375
477,8005.798828125
478,9769.919921875
479,10053.974609375
480,6962.2890625
481,7718.11962890625
482,2741.208740234375
483,11448.2744140625
484,9196.0986328125
485,10224.0693359375
486,15468.2890625
487,13133.3046875
488,11833.1962890625
489,9031.794921875
490,9862.783203125
491,9293.8955078125
492,11400.080078125
493,9545.966796875
494,9640.791015625
495,10201.9150390625
496,9491.931640625
497,7475.6240234375
498,8053.6708984375
499,8645.21875
500,9081.7255859375
501,10293.6357421875
502,7243.99072265625
503,10382.779296875
504,19213.6484375
505,8221.0390625
506,13495.5703125
507,11578.427734375
508,6125.91357421875
509,7879.41796875
510,9871.6611328125
511,7985.1318359375
512,6254.60107421875
513,9710.0029296875
514,9192.70703125
515,14750.4375
516,11020.89453125
517,12060.5146484375
518,9260.759765625
519,8393.96484375
520,11648.068359375
521,16442.4140625
522,8755.4716796875
523,9024.55859375
524,7628.658203125
525,9660.91796875
526,6730.337890625
527,9835.611328125
528,10260.8857421875
529,11150.0302734375
530,9524.1416015625
531,9174.328125
532,11482.1845703125
533,12153.396484375
534,12758.3330078125
535,10380.7578125
536,13816.9072265625
537,11683.548828125
538,8951.609375
539,15609.7431640625
540,10580.96875
541,10396.109375
542,12764.310546875
543,6883.46923828125
544,11515.31640625
545,9296.869140625
546,7446.373046875
547,11925.15625
548,9164.8544921875
549,10503.0244140625
550,8663.1015625
551,10145.03515625
552,9308.4833984375
553,8259.455078125
554,9489.556640625
555,8608.666015625
556,8462.994140625
557,9349.541015625
558,15167.5439453125
559,8358.126953125
560,10771.791015625
561,18084.11328125
562,12284.1142578125
563,7166.10986328125
564,9852.4345703125
565,6333.0244140625
566,7333.5
567,16284.73828125
568,7317.0703125
569,9673.3466796875
570,8346.1533203125
571,7648.15478515625
572,6167.208984375
573,11170.73828125
574,6102.2890625
575,8958.017578125
576,11005.990234375
577,9950.2021484375
578,9112.44140625
579,10485.69140625
580,10354.8642578125
581,7986.5908203125
582,10217.81640625
583,7030.5419921875
584,9363.62890625
585,7599.9443359375
586,8977.34765625
587,10181.4228515625
588,8305.0185546875
589,11802.94921875
590,8911.345703125
591,8624.08203125
592,8033.74853515625
593,8374.560546875
594,8979.4775390625
595,10285.583984375
596,10636.7001953125
597,8609.708984375
598,9649.404296875
599,16437.53515625
600,11745.009765625
601,9701.5478515625
602,9389.431640625
603,8485.380859375
604,6563.5615234375
605,8499.123046875
606,7990.99560546875
607,7479.81787109375
608,10229.017578125
609,6479.59912109375
610,12498.3359375
611,8305.1494140625
612,6639.31787109375
613,8741.255859375
614,10405.8359375
615,7273.0673828125
616,8721.1484375
617,18439.12890625
618,6403.0517578125
619,7580.193359375
620,10414.32421875
621,9333.970703125
622,14236.833984375
623,9270.583984375
624,6465.9580078125
625,10431.361328125
626,9951.1484375
627,8899.998046875
628,10432.373046875
629,12191.7099609375
630,11776.8837890625
631,9754.978515625
632,9671.0419921875
633,11748.1796875
634,7312.4189453125
635,9059.4609375
636,10552.8759765625
637,9106.833984375
638,9599.39453125
639,8233.60546875
640,6910.5078125
641,7455.6259765625
642,8888.0546875
643,8775.9677734375
644,7371.87744140625
645,11212.583984375
646,7261.1591796875
647,8633.955078125
648,11149.373046875
649,8371.587890625
650,10100.826171875
651,10013.6181640625
652,12850.83984375
653,9369.939453125
654,8969.611328125
655,8637.5390625
656,8923.724609375
657,13913.244140625
658,8718.7041015625
659,7624.39306640625
660,6450.560546875
661,9485.59765625
662,11286.294921875
663,8980.525390625
664,9583.1083984375
665,9292.3154296875
666,9044.62109375
667,6632.82177734375
668,6587.9345703125
669,8407.2861328125
670,11230.732421875
671,10923.2548828125
672,7696.33203125
673,7940.4462890625
674,10604.919921875
675,9482.701171875
676,9667.62890625
677,9255.912109375
678,10066.56640625
679,9163.849609375
680,10188.6640625
681,7963.5205078125
682,7324.2275390625
683,11073.734375
684,7690.322265625
685,8793.828125
686,14307.033203125
687,9869.833984375
688,9873.3623046875
689,12113.951171875
690,7405.0458984375
691,6199.98046875
692,7337.951171875
693,10614.8955078125
694,10552.021484375
695,10386.90234375
696,8555.453125
697,9912.349609375
698,7135.8720703125
699,6906.509765625
700,9601.1201171875
701,12979.478515625
702,8959.6201171875
703,9397.46875
704,9665.638671875
705,9088.556640625
706,6225.76806640625
707,9084.478515625
708,10261.79296875
